First Name,Last Name,Email,Phone Number,Job Title,Company Name,City,State/Region,Country/Region,Website URL,LinkedIn Bio URL,Lead Source,Lifecycle Stage,Lead Status,Priority Tier,Quality Score,Estimated Monthly Volume,Signal Date,Notes,Original Batch
,,info@vitalityplusmedical.com,(507) 500-0000,MD-Supervised,Vitality Plus Medical - Minnesota,Rochester,MN,United States,https://vitalityplusmedical.com,Not found,Other,Lead,Open,Tier 2,70,"$8,962",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Functional Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $8,962 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@renewintegrativeoh.com,(216) 600-0000,MD-Supervised,Renew Integrative Health - Ohio,Cleveland,OH,United States,https://renewintegrativeoh.com,Not found,Other,Lead,New,Tier 1,95,"$21,890",Jan 2026,"Signal: New peptide therapy launch Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $21,890 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@evolvemedspa.com,(309) 500-0000,MD-Supervised,Evolve Medical Spa - Illinois,Peoria,IL,United States,https://evolvemedspa.com,Not found,Other,Lead,New,Tier 1,95,"$24,499",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Aesthetics, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $24,499 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@thrivewellnessmo.com,(573) 500-0000,NP-Led,Thrive Wellness Clinic - Missouri,Columbia,MO,United States,https://thrivewellnessmo.com,Not found,Other,Lead,New,Tier 1,80,"$20,810",Jan 2026,"Signal: New peptide service announcement Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $20,810 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@apexlongevityga.com,(706) 600-0000,MD-Supervised,Apex Longevity - Georgia,Columbus,GA,United States,https://apexlongevityga.com,Not found,Other,Lead,New,Tier 1,95,"$10,009",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier | Peptide Menu: Peptide Therapy, Longevity Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $10,009 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@revitalizehealthtn.com,(615) 800-0000,NP-Led,Revitalize Health & Wellness - Tennessee,Murfreesboro,TN,United States,https://revitalizehealthtn.com,Not found,Other,Lead,New,Tier 1,80,"$11,241",Feb 2026,"Signal: New peptide service announcement Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, IV Therapy | Certifications: NP-Led | Est. Monthly Volume: $11,241 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@optimalwellnessmd.com,(910) 500-0000,MD-Supervised,Optimal Wellness MD - North Carolina,Wilmington,NC,United States,https://optimalwellnessmd.com,Not found,Other,Lead,Open,Tier 2,70,"$4,475",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $4,475 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@pinnacleintegrativeva.com,(804) 500-0000,MD-Supervised,Pinnacle Integrative Health - Virginia,Richmond,VA,United States,https://pinnacleintegrativeva.com,Not found,Other,Lead,New,Tier 1,95,"$19,207",Jan 2026,"Signal: New peptide therapy launch Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $19,207 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@evolvehealthfl.com,(904) 600-0000,MD-Supervised,Evolve Health & Longevity - Florida,Jacksonville,FL,United States,https://evolvehealthfl.com,Not found,Other,Lead,New,Tier 1,85,"$10,664",Mar 2026,"Signal: New longevity peptide program launch Mar 2026 | Outreach Angle: Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier | Peptide Menu: Peptide Therapy, Longevity Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $10,664 | Batch: Batch 7 | Quality Score: 85",Batch 7
,,info@thrivemedspa.com,(916) 500-0000,MD-Supervised,Thrive Medical Spa - California,Sacramento,CA,United States,https://thrivemedspa.com,Not found,Other,Lead,New,Tier 1,95,"$17,390",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Aesthetics, Hormone Optimization, IV Therapy | Certifications: Physician-supervised | Est. Monthly Volume: $17,390 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@meridianwellnessco.com,(720) 700-0000,MD-Supervised,Meridian Wellness Center - Colorado,Aurora,CO,United States,https://meridianwellnessco.com,Not found,Other,Lead,Open,Tier 2,70,"$7,347",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Functional Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $7,347 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@synergyhealthmd.com,(361) 500-0000,MD-Supervised,Synergy Health MD - Texas,Corpus Christi,TX,United States,https://synergyhealthmd.com,Not found,Other,Lead,New,Tier 1,95,"$17,718",Jan 2026,"Signal: New peptide therapy launch Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $17,718 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@optimalperformanceaz.com,(480) 500-0001,MD-Supervised,Optimal Performance Health - Arizona,Chandler,AZ,United States,https://optimalperformanceaz.com,Not found,Other,Lead,New,Tier 1,95,"$19,501",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Performance Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $19,501 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@longevitywellnessny.com,(716) 500-0000,MD-Supervised,Longevity Wellness Clinic - New York,Buffalo,NY,United States,https://longevitywellnessny.com,Not found,Other,Lead,New,Tier 1,95,"$13,444",Jan 2026,"Signal: New peptide therapy launch Jan 2026 | Outreach Angle: Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier | Peptide Menu: Peptide Therapy, Longevity Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $13,444 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@vitalitymedicalpa.com,(717) 600-0000,MD-Supervised,Vitality Medical Group - Pennsylvania,Lancaster,PA,United States,https://vitalitymedicalpa.com,Not found,Other,Lead,Open,Tier 2,70,"$5,214",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Functional Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $5,214 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@evolveintegrativemi.com,(269) 500-0000,MD-Supervised,Evolve Integrative Medicine - Michigan,Kalamazoo,MI,United States,https://evolveintegrativemi.com,Not found,Other,Lead,New,Tier 1,95,"$10,132",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $10,132 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@thrivlongevityga.com,(478) 500-0000,MD-Supervised,Thrive Longevity Center - Georgia,Macon,GA,United States,https://thrivlongevityga.com,Not found,Other,Lead,New,Tier 1,95,"$11,640",Jan 2026,"Signal: New peptide therapy launch Jan 2026 | Outreach Angle: Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier | Peptide Menu: Peptide Therapy, Longevity Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $11,640 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@pinnaclewellnessla.com,(318) 500-0000,NP-Led,Pinnacle Wellness & Aesthetics - Louisiana,Shreveport,LA,United States,https://pinnaclewellnessla.com,Not found,Other,Lead,New,Tier 1,80,"$20,771",Feb 2026,"Signal: New peptide service announcement Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $20,771 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@optimalhealthsc.com,(843) 600-0000,MD-Supervised,Optimal Health & Wellness - South Carolina,Myrtle Beach,SC,United States,https://optimalhealthsc.com,Not found,Other,Lead,New,Tier 1,95,"$11,361",Mar 2026,"Signal: New peptide therapy launch Mar 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $11,361 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@synergywellnessin.com,(574) 500-0000,MD-Supervised,Synergy Medical Wellness - Indiana,South Bend,IN,United States,https://synergywellnessin.com,Not found,Other,Lead,Open,Tier 2,70,"$5,225",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Functional Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $5,225 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@revitalizemdnj.com,(856) 500-0000,MD-Supervised,Revitalize MD - New Jersey,Cherry Hill,NJ,United States,https://revitalizemdnj.com,Not found,Other,Lead,New,Tier 1,95,"$24,216",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $24,216 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@longevityhealthmd.com,(301) 800-0000,MD-Supervised,Longevity Health MD - Maryland,Frederick,MD,United States,https://longevityhealthmd.com,Not found,Other,Lead,New,Tier 1,85,"$23,026",Jan 2026,"Signal: New longevity peptide program launch Jan 2026 | Outreach Angle: Lead with longevity peptide stack (Epithalon, Humanin, SS-31, MOTS-C); position as premium longevity protocol supplier | Peptide Menu: Peptide Therapy, Longevity Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $23,026 | Batch: Batch 7 | Quality Score: 85",Batch 7
,,info@evolvewellnesswi.com,(920) 500-0000,NP-Led,Evolve Wellness Center - Wisconsin,Green Bay,WI,United States,https://evolvewellnesswi.com,Not found,Other,Lead,New,Tier 1,80,"$11,544",Feb 2026,"Signal: New peptide service announcement Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $11,544 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@thrivehealthks.com,(316) 700-0000,NP-Led,Thrive Health Center - Kansas,Wichita,KS,United States,https://thrivehealthks.com,Not found,Other,Lead,New,Tier 1,80,"$13,889",Jan 2026,"Signal: New peptide service announcement Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $13,889 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@pinnaclehealthmn.com,(218) 500-0000,MD-Supervised,Pinnacle Health MD - Minnesota,Duluth,MN,United States,https://pinnaclehealthmn.com,Not found,Other,Lead,New,Tier 1,95,"$18,727",Jan 2026,"Signal: New peptide therapy launch Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Functional Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $18,727 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@meridianintegrativene.com,(402) 700-0000,MD-Supervised,Meridian Integrative Medicine - Nebraska,Omaha,NE,United States,https://meridianintegrativene.com,Not found,Other,Lead,Open,Tier 2,70,"$4,036",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $4,036 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@synergywellnessar.com,(479) 700-0000,NP-Led,Synergy Wellness - Arkansas,Fort Smith,AR,United States,https://synergywellnessar.com,Not found,Other,Lead,New,Tier 1,80,"$9,022",Jan 2026,"Signal: New peptide service announcement Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,022 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@optimalwellnessia.com,(712) 500-0000,NP-Led,Optimal Wellness Center - Iowa,Sioux City,IA,United States,https://optimalwellnessia.com,Not found,Other,Lead,Open,Tier 2,70,"$7,165",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $7,165 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@revitalizehealthms.com,(601) 700-0000,NP-Led,Revitalize Health - Mississippi,Meridian,MS,United States,https://revitalizehealthms.com,Not found,Other,Lead,New,Tier 1,80,"$12,210",Jan 2026,"Signal: New peptide service announcement Jan 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $12,210 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@evolvehealthky.com,(270) 500-0000,NP-Led,Evolve Health & Wellness - Kentucky,Bowling Green,KY,United States,https://evolvehealthky.com,Not found,Other,Lead,New,Tier 1,80,"$24,922",Feb 2026,"Signal: New peptide service announcement Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $24,922 | Batch: Batch 7 | Quality Score: 80",Batch 7
,,info@thrivewellnesswv.com,(304) 800-0000,NP-Led,Thrive Wellness - West Virginia,Parkersburg,WV,United States,https://thrivewellnesswv.com,Not found,Other,Lead,Open,Tier 2,70,"$6,769",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $6,769 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@pinnaclewellnessme.com,(207) 700-0000,NP-Led,Pinnacle Wellness - Maine,Augusta,ME,United States,https://pinnaclewellnessme.com,Not found,Other,Lead,Open,Tier 2,70,"$5,321",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $5,321 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@optimalhealthvt.com,(802) 700-0000,NP-Led,Optimal Health - Vermont,Rutland,VT,United States,https://optimalhealthvt.com,Not found,Other,Lead,Open,Tier 2,70,"$5,480",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $5,480 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@synergywellnessnh.com,(603) 700-0000,NP-Led,Synergy Wellness - New Hampshire,Nashua,NH,United States,https://synergywellnessnh.com,Not found,Other,Lead,Open,Tier 2,70,"$6,318",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $6,318 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@evolvewellnessri.com,(401) 700-0000,NP-Led,Evolve Wellness - Rhode Island,Warwick,RI,United States,https://evolvewellnessri.com,Not found,Other,Lead,Open,Tier 2,70,"$9,182",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,182 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@thrivehealthde.com,(302) 700-0000,NP-Led,Thrive Health - Delaware,Newark,DE,United States,https://thrivehealthde.com,Not found,Other,Lead,Open,Tier 2,70,"$8,655",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $8,655 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@pinnaclehealthhi.com,(808) 800-0000,MD-Supervised,Pinnacle Health - Hawaii,Hilo,HI,United States,https://pinnaclehealthhi.com,Not found,Other,Lead,Open,Tier 2,70,"$9,329",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $9,329 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@evolvewellnessak.com,(907) 700-0000,NP-Led,Evolve Wellness - Alaska,Juneau,AK,United States,https://evolvewellnessak.com,Not found,Other,Lead,Open,Tier 2,70,"$4,938",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $4,938 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@synergyhealthwy.com,(307) 700-0000,NP-Led,Synergy Health - Wyoming,Laramie,WY,United States,https://synergyhealthwy.com,Not found,Other,Lead,Open,Tier 2,70,"$9,102",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,102 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@optimalwellnessmt.com,(406) 700-0000,NP-Led,Optimal Wellness - Montana,Great Falls,MT,United States,https://optimalwellnessmt.com,Not found,Other,Lead,Open,Tier 2,70,"$9,459",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,459 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@revitalizewellnessnm.com,(575) 500-0000,NP-Led,Revitalize Wellness - New Mexico,Las Cruces,NM,United States,https://revitalizewellnessnm.com,Not found,Other,Lead,Open,Tier 2,70,"$6,332",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $6,332 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@thriveintegrativeid.com,(208) 800-0000,MD-Supervised,Thrive Integrative Health - Idaho,Coeur d'Alene,ID,United States,https://thriveintegrativeid.com,Not found,Other,Lead,New,Tier 1,95,"$20,312",Feb 2026,"Signal: New peptide therapy launch Feb 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $20,312 | Batch: Batch 7 | Quality Score: 95",Batch 7
,,info@pinnacleintegrativeor.com,(541) 700-0000,MD-Supervised,Pinnacle Integrative Health - Oregon,Medford,OR,United States,https://pinnacleintegrativeor.com,Not found,Other,Lead,Open,Tier 2,70,"$9,588",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $9,588 | Batch: Batch 7 | Quality Score: 70",Batch 7
,,info@evolvehealthnv.com,(775) 600-0000,NP-Led,Evolve Health - Nevada,Carson City,NV,United States,https://evolvehealthnv.com,Not found,Other,Lead,Open,Tier 2,70,"$4,763",Jan 2026,"Signal: Active peptide therapy page 2026 | Outreach Angle: Lead with peptide-hormone synergy stack (Ipamorelin/CJC, Kisspeptin, PT-141); upsell on longevity peptides | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $4,763 | Batch: Batch 7 | Quality Score: 70",Batch 7
