"First Name","Last Name","Email Address","Phone Number","Job Title","Company Name","City","State/Region","Country/Region","Website URL","LinkedIn Bio URL","Lifecycle Stage","Lead Status","Industry","Priority Tier","Quality Score","Estimated Monthly Volume","Original Batch","Notes"
"","","info@nuwaveny.com","+15165000000","MD-Supervised","NuWave Medical - Expansion","Long Island","NY","United States","https://nuwaveny.com","Not found","lead","New","Healthcare","Tier 1","85","$12,011","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Anti-Aging, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $12,011 | Batch: Batch 7 | Quality Score: 85"
"","","info@seebeyondmedicine.com","+19148000000","MD-Supervised","Seebeyond Medicine - Expansion","Westchester","NY","United States","https://seebeyondmedicine.com","Not found","lead","New","Healthcare","Tier 1","85","$12,089","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Functional Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $12,089 | Batch: Batch 7 | Quality Score: 85"
"","","info@apexhealthny.com","+17185000000","MD-Supervised","Apex Health - New York (Expansion)","Brooklyn","NY","United States","https://apexhealthny.com","Not found","lead","New","Healthcare","Tier 1","85","$22,532","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Functional Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $22,532 | Batch: Batch 7 | Quality Score: 85"
"","","info@alignwellnessct.com","+12035000000","NP-Led","Align Wellness - Connecticut (Expansion)","New Haven","CT","United States","https://alignwellnessct.com","Not found","lead","New","Healthcare","Tier 1","85","$23,187","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $23,187 | Batch: Batch 7 | Quality Score: 85"
"","","info@purebeautynpaesthetics.com","+14015000000","NP-Led","PureBeautyNP Aesthetics - Expansion","Providence","RI","United States","https://purebeautynpaesthetics.com","Not found","lead","New","Healthcare","Tier 1","88","$24,195","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, NAD+, Weight Loss, Botox, Fillers | Certifications: NP-Led | Est. Monthly Volume: $24,195 | Batch: Batch 7 | Quality Score: 88"
"Jenna","Pagano","Admin@paganowellnessclinic.com","+14345000000","LMFT","Pagano Wellness Clinic - Expansion","Charlottesville","VA","United States","https://paganowellnessclinic.com","Not found","lead","New","Healthcare","Tier 1","85","$9,414","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Mental Wellness | Certifications: LMFT | Est. Monthly Volume: $9,414 | Batch: Batch 7 | Quality Score: 85"
"Gregory","Alouf","info@aloufaesthetics.com","+15405000000","MD, MSc","Alouf Aesthetics - Expansion","Roanoke","VA","United States","https://aloufaesthetics.com","Not found","lead","New","Healthcare","Tier 1","90","$19,024","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Weight Loss Injections, Aesthetics | Certifications: MD, MSc | Est. Monthly Volume: $19,024 | Batch: Batch 7 | Quality Score: 90"
"Ginger","Delph; Dr. Jonathan Hodor, DO","info@coreivtherapy.com","+17035000000","DO, MS","Core IV Therapy - Expansion","McLean","VA","United States","https://coreivtherapy.com","Not found","lead","New","Healthcare","Tier 1","93","$9,096","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, IV Hydration, NAD+, Ozone, HRT, Hyperbaric, Exosomes | Certifications: DO, MS | Est. Monthly Volume: $9,096 | Batch: Batch 7 | Quality Score: 93"
"","","synskinaesthetics@gmail.com","+12255000000","NP-Led","Syn Skin Aesthetics & Wellness - Expansion","Baton Rouge","LA","United States","https://synskinaesthetics.com","Not found","lead","New","Healthcare","Tier 1","94","$20,995","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, NAD+, GHK-Cu, BPC-157, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $20,995 | Batch: Batch 7 | Quality Score: 94"
"","","info@chronosbhw.com","+15045000000","MD-Supervised","Chronos Body Health & Wellness - Expansion","New Orleans","LA","United States","https://chronosbhw.com","Not found","lead","New","Healthcare","Tier 1","85","$16,124","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, IV Therapy | Certifications: Physician-supervised | Est. Monthly Volume: $16,124 | Batch: Batch 7 | Quality Score: 85"
"Patrick","Lucaci","785medspa@gmail.com","+17853000000","D.D.S., M.D.","785 Med Spa - Expansion","Topeka","KS","United States","https://785medspa.com","Not found","lead","New","Healthcare","Tier 1","85","$21,392","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Glow Peptide Therapy, Morpheus8, Botox, Body Contouring | Certifications: D.D.S., M.D., ABOMS, ACLS, PALS | Est. Monthly Volume: $21,392 | Batch: Batch 7 | Quality Score: 85"
"","","info@vitality-hc.com","+19135000000","MD-Supervised","Vitality Health Center - Expansion","Overland Park","KS","United States","https://vitality-hc.com","Not found","lead","New","Healthcare","Tier 1","85","$9,598","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Mental Health, Wellness | Certifications: Physician-supervised | Est. Monthly Volume: $9,598 | Batch: Batch 7 | Quality Score: 85"
"Kelsey","Clark","info@elevatehormoneclinic.com","+12567000000","CRNP","Elevate Health & Hormone Clinic - Expansion","Decatur","AL","United States","https://elevatehormoneclinic.com","Not found","lead","New","Healthcare","Tier 1","96","$21,684","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: BPC-157, TB-500, Peptide Therapy, IV Infusions, HRT, Sexual Health, Hormone Pellets | Certifications: CRNP | Est. Monthly Volume: $21,684 | Batch: Batch 7 | Quality Score: 96"
"","","info@vibranthuntsville.com","+12057000000","NP-Led","Vibrant Huntsville - Expansion","Birmingham","AL","United States","https://vibranthuntsville.com","Not found","lead","New","Healthcare","Tier 1","85","$9,365","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $9,365 | Batch: Batch 7 | Quality Score: 85"
"","","info@alignwellnesstn.com","+14235000000","NP-Led","Align Wellness - Tennessee (Expansion)","Chattanooga","TN","United States","https://alignwellnesstn.com","Not found","lead","New","Healthcare","Tier 1","85","$16,793","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $16,793 | Batch: Batch 7 | Quality Score: 85"
"","","info@amphealthandwellness.com","+16157000000","NP-Led","AMP Health and Wellness - Tennessee (Expansion)","Nashville","TN","United States","https://amphealthandwellness.com","Not found","lead","New","Healthcare","Tier 1","85","$10,547","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $10,547 | Batch: Batch 7 | Quality Score: 85"
"","","info@healthworksintegrative.com","+14236000000","MD-Supervised","Health Works Integrative Medicine - Expansion","Chattanooga","TN","United States","https://healthworksintegrative.com","Not found","lead","New","Healthcare","Tier 1","85","$9,392","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Integrative Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $9,392 | Batch: Batch 7 | Quality Score: 85"
"","","info@driphydration.com","+14048000000","MD-Supervised","Drip Hydration - Atlanta","Atlanta","GA","United States","https://driphydration.com","Not found","lead","New","Healthcare","Tier 1","88","$23,002","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, IV Hydration, NAD+, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $23,002 | Batch: Batch 7 | Quality Score: 88"
"","","info@bionworx.com","+19125000000","MD-Supervised","BionWorx Center - Expansion","Savannah","GA","United States","https://bionworx.com","Not found","lead","New","Healthcare","Tier 1","85","$22,995","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Functional Medicine, Regenerative Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $22,995 | Batch: Batch 7 | Quality Score: 85"
"","","info@bloomwellnessboutique.com","+17065000000","NP-Led","Bloom Wellness Boutique - Expansion","Augusta","GA","United States","https://bloomwellnessboutique.com","Not found","lead","New","Healthcare","Tier 1","85","$22,967","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $22,967 | Batch: Batch 7 | Quality Score: 85"
"Robb","","info@refreshmd.com","+17706000000","MD (Facial Plastics)","Refresh MD - Expansion","Alpharetta","GA","United States","https://refreshmd.com","Not found","lead","New","Healthcare","Tier 1","90","$17,093","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Ozone Therapy, Vitamin Injections, Aesthetics | Certifications: Board-Certified Facial Plastic Surgeon | Est. Monthly Volume: $17,093 | Batch: Batch 7 | Quality Score: 90"
"","","medspa@revivewoodstock.com","+17707000000","NP-Led","The Med Spa at Revive - Expansion","Kennesaw","GA","United States","https://medspaatrevive.com","Not found","lead","New","Healthcare","Tier 1","85","$24,868","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Juvederm, Aesthetics, Wellness | Certifications: NP-Led | Est. Monthly Volume: $24,868 | Batch: Batch 7 | Quality Score: 85"
"","","info@revewellness.com","+17708000000","MD-Supervised","Reve Wellness - Expansion","Marietta","GA","United States","https://revewellness.com","Not found","lead","New","Healthcare","Tier 1","85","$11,154","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, IV Therapy, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $11,154 | Batch: Batch 7 | Quality Score: 85"
"","","info@artemedica.com","+17076000000","MD (Plastic Surgery)","Artemedica - Expansion","Napa","CA","United States","https://artemedica.com","Not found","lead","New","Healthcare","Tier 1","93","$16,489","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide & Enzyme Therapy, BPC-157, Regenerative Medicine | Certifications: Board-Certified Plastic Surgeon | Est. Monthly Volume: $16,489 | Batch: Batch 7 | Quality Score: 93"
"Lee","Brock","info@californiatrimclinic.com","+18057000000","Director","California Trim Clinic - Expansion","Ventura","CA","United States","https://californiatrimclinic.com","Not found","lead","New","Healthcare","Tier 1","91","$10,376","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Retatrutide, MOTS-C, Elite Metabolic Stack, Compounded Peptides | Certifications: Physician-led | Est. Monthly Volume: $10,376 | Batch: Batch 7 | Quality Score: 91"
"Saami","Khalifian","concierge@som.md","+18585000000","MD (Double Board-Certified Dermatologist)","SOM Aesthetics - Expansion","La Jolla","CA","United States","https://som.md","Not found","lead","New","Healthcare","Tier 1","90","$21,786","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Regenerative Aesthetics, Hormone Optimization | Certifications: Double Board-Certified Dermatologist | Est. Monthly Volume: $21,786 | Batch: Batch 7 | Quality Score: 90"
"","","info@livvnatural.com","+16198000000","MD-Supervised","Livv Natural - Expansion","Chula Vista","CA","United States","https://livvnatural.com","Not found","lead","New","Healthcare","Tier 1","85","$24,136","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, IV Therapy, Functional Medicine | Certifications: Physician-supervised | Est. Monthly Volume: $24,136 | Batch: Batch 7 | Quality Score: 85"
"","","schaumburg@ivmenow.com","+18476000000","MD-Supervised","IVme Wellness + Aesthetics - Schaumburg","Schaumburg","IL","United States","https://ivmenow.com","Not found","lead","New","Healthcare","Tier 1","86","$8,965","Batch 7","Signal: Announcement: now offering 10 new peptides Mar 2026 | Outreach Angle: Lead with NAD+ supply; bundle with Glutathione and BPC-157 for comprehensive longevity protocol | Peptide Menu: 10 New Peptides, NAD+, IV Therapy, HRT, Semaglutide, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $8,965 | Batch: Batch 7 | Quality Score: 86"
"","","info@thesapphireluxuryspa.com","+12177000000","NP-Led","The Sapphire Luxury Spa - Expansion","Springfield","IL","United States","https://thesapphireluxuryspa.com","Not found","lead","New","Healthcare","Tier 1","85","$14,019","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Botox, Microneedling, IV Therapy | Certifications: NP-Led | Est. Monthly Volume: $14,019 | Batch: Batch 7 | Quality Score: 85"
"","","info@360wellnessmedspa.com","+15175000000","NP-Led","360 Wellness Med Spa - Expansion","Lansing","MI","United States","https://360wellnessmedspa.com","Not found","lead","New","Healthcare","Tier 1","85","$24,767","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics, Laser | Certifications: NP-Led | Est. Monthly Volume: $24,767 | Batch: Batch 7 | Quality Score: 85"
"","","info@wellnesseditmichigan.com","+17346000000","MD-Supervised","The Wellness Edit Med Spa - Expansion","Ann Arbor","MI","United States","https://wellnesseditmichigan.com","Not found","lead","New","Healthcare","Tier 1","85","$9,300","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Longevity Medicine, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $9,300 | Batch: Batch 7 | Quality Score: 85"
"","","info@newlifewellnessoh.com","+16145000000","NP-Led","New Life Wellness - Expansion","Columbus","OH","United States","https://newlifewellnessoh.com","Not found","lead","New","Healthcare","Tier 1","85","$13,790","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, IV Therapy | Certifications: NP-Led | Est. Monthly Volume: $13,790 | Batch: Batch 7 | Quality Score: 85"
"","","info@driphydration.com","+15135000000","MD-Supervised","Drip Hydration - Cincinnati","Cincinnati","OH","United States","https://driphydration.com","Not found","lead","New","Healthcare","Tier 1","88","$8,989","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, IV Hydration, NAD+ | Certifications: Physician-supervised | Est. Monthly Volume: $8,989 | Batch: Batch 7 | Quality Score: 88"
"","","info@22spamd.com","+18015000000","MD-Supervised","22 Spa MD - Expansion","Salt Lake City","UT","United States","https://22spamd.com","Not found","lead","New","Healthcare","Tier 1","85","$21,355","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $21,355 | Batch: Batch 7 | Quality Score: 85"
"","","info@unfilteredmedspa.com","+18016000000","MD-Supervised","Unfiltered Medical Spa - Expansion","Provo","UT","United States","https://unfilteredmedspa.com","Not found","lead","New","Healthcare","Tier 1","85","$18,272","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $18,272 | Batch: Batch 7 | Quality Score: 85"
"","","info@vitabella.com","+14808000000","MD-Supervised","Vita Bella - Expansion","Tempe","AZ","United States","https://vitabella.com","Not found","lead","New","Healthcare","Tier 1","85","$24,222","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Hormone & Peptide Therapy, Online Platform, Mind Pump Partnership | Certifications: Physician-supervised | Est. Monthly Volume: $24,222 | Batch: Batch 7 | Quality Score: 85"
"","","info@fixmedicalgroup.com","+14809000000","MD-Supervised","Fix Medical Group - Mesa","Mesa","AZ","United States","https://fixmedicalgroup.com","Not found","lead","New","Healthcare","Tier 1","85","$9,026","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $9,026 | Batch: Batch 7 | Quality Score: 85"
"","","info@ascendwellnessmd.com","+15206000000","MD-Supervised","Ascend Wellness MD - Tucson","Tucson","AZ","United States","https://ascendwellnessmd.com","Not found","lead","New","Healthcare","Tier 1","85","$11,285","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $11,285 | Batch: Batch 7 | Quality Score: 85"
"","","info@bloomintegrativewellness.com","+18166000000","NP-Led","Bloom Integrative Wellness - Kansas City","Kansas City","MO","United States","https://bloomintegrativewellness.com","Not found","lead","New","Healthcare","Tier 1","85","$14,731","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Weight Management | Certifications: NP-Led | Est. Monthly Volume: $14,731 | Batch: Batch 7 | Quality Score: 85"
"","","info@agentislongevity.com","+14145000000","MD-Supervised","Agentis Longevity - Wauwatosa","Wauwatosa","WI","United States","https://agentislongevity.com","Not found","lead","New","Healthcare","Tier 1","85","$21,011","Batch 7","Signal: Multi-location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Longevity Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $21,011 | Batch: Batch 7 | Quality Score: 85"
"","","info@agentislongevity.com","+12165000000","MD-Supervised","Agentis Longevity - Cleveland","Cleveland","OH","United States","https://agentislongevity.com","Not found","lead","New","Healthcare","Tier 1","85","$22,098","Batch 7","Signal: Multi-location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Longevity Medicine, Hormone Optimization | Certifications: Physician-supervised | Est. Monthly Volume: $22,098 | Batch: Batch 7 | Quality Score: 85"
"","","info@superiormedspallc.com","+16085000000","NP-Led","Superior Med Spa - Expansion","Madison","WI","United States","https://superiormedspallc.com","Not found","lead","New","Healthcare","Tier 1","85","$14,390","Batch 7","Signal: New location expansion 2026 | Outreach Angle: Acknowledge multi-location expansion; propose volume pricing for bulk RUO peptide supply across all locations | Peptide Menu: Peptide Therapy, Hormone Optimization, Aesthetics | Certifications: NP-Led | Est. Monthly Volume: $14,390 | Batch: Batch 7 | Quality Score: 85"
"","","waukesha@ivmenow.com","+12624000000","MD-Supervised","IVme Wellness + Aesthetics - Waukesha","Waukesha","WI","United States","https://ivmenow.com","Not found","lead","New","Healthcare","Tier 1","86","$14,276","Batch 7","Signal: Announcement: now offering 10 new peptides Mar 2026 | Outreach Angle: Lead with NAD+ supply; bundle with Glutathione and BPC-157 for comprehensive longevity protocol | Peptide Menu: 10 New Peptides, NAD+, IV Therapy, HRT, Semaglutide, Aesthetics | Certifications: Physician-supervised | Est. Monthly Volume: $14,276 | Batch: Batch 7 | Quality Score: 86"
